academic_year,school_id,grade,gender,student_category,students_enrolled,cwsn_enrolled
2022,9521232173,1,female,sc,22,4
2022,9409196059,1,female,obc,30,4
2022,9244522302,1,male,st,30,4
2022,9573651681,5,male,obc,23,2
2022,9056198102,6,female,st,29,5
2022,9210778702,8,male,obc,24,2
2022,9093632901,10,female,obc,25,5
2022,9556196426,6,female,sc,21,4
2022,9469372681,2,female,obc,23,5
2022,9022443520,2,male,other,22,4
2022,9533605638,10,female,obc,22,4
2022,9473253686,4,male,general,21,5
2022,9408799113,8,female,other,27,3
2022,9395342306,1,male,sc,25,4
2022,9231945327,6,female,general,20,5
2022,9125297018,10,female,sc,20,2
2022,9160793571,7,male,obc,29,3
2022,9044868470,12,male,obc,25,2
2022,9309458101,4,male,general,22,4
2022,9368681980,9,male,sc,22,2
2022,9442745871,12,male,general,27,5
2022,9257480774,1,female,st,26,5
2022,9152228159,3,female,general,30,4
2022,9173510988,3,male,other,23,5
2022,9231132670,1,male,sc,26,5
2022,9490547797,8,male,st,28,5
2022,9021273240,5,male,obc,30,2
2022,9126524110,10,male,general,29,5
2022,9157039034,4,male,st,25,5
2022,9363904375,12,male,other,24,4
2022,9427862550,4,female,other,23,4
2022,9284408739,5,female,other,23,2
2022,9236603581,4,male,other,23,5
2022,9125613260,8,male,st,28,2
2022,9188175820,8,male,obc,24,4
2022,9327225201,5,male,sc,24,5
2022,9091469352,2,male,other,27,3
2022,9396772517,4,male,obc,22,3
2022,9566819116,8,female,general,23,5
2022,9284364167,3,female,st,22,4
2022,9530986869,2,female,general,25,3
2022,9318200164,6,female,sc,27,5
2022,9425107950,11,female,other,20,2
2022,9145390805,3,male,other,20,2
2022,9016794245,10,male,st,28,2
2022,9030091477,6,female,sc,29,4
2022,9472276010,12,female,general,21,3
2022,9048338368,11,female,general,25,2
2022,9355499544,5,male,other,23,3
2022,9195289836,4,female,other,21,3
2022,9205908295,9,male,st,25,5
2022,9038041715,1,male,obc,23,3
2022,9104470287,12,male,sc,25,5
2022,9549937529,1,female,sc,26,4
2022,9265483920,6,female,general,22,2
2022,9500846040,10,male,general,24,4
2022,9122437885,5,female,other,21,5
2022,9103184842,12,male,other,23,3
2022,9355982881,6,female,st,21,2
2022,9564490741,8,male,sc,29,4
2022,9119883010,2,male,obc,24,4
2022,9395914219,11,male,general,25,5
2022,9453766357,8,female,st,28,5
2022,9206463456,5,male,sc,21,5
2022,9073266258,7,male,obc,26,3
2022,9468952828,1,female,general,23,5
2022,9150795450,3,male,other,22,3
2022,9327060894,3,female,other,24,3
2022,9410152737,8,male,sc,29,3
2022,9414438698,6,female,sc,25,4
2022,9439293717,10,male,other,20,5
2022,9038566013,3,male,sc,26,5
2022,9193584377,2,female,other,24,2
2022,9107593988,11,male,general,22,4
2022,9096954560,1,male,other,29,4
2022,9387376572,1,female,other,26,3
2022,9308190574,6,male,sc,22,4
2022,9215765976,4,female,other,21,2
2022,9042589045,2,female,other,29,4
2022,9556302721,4,male,other,29,4
2022,9535793317,9,male,sc,22,4
2022,9487804375,3,female,sc,24,3
2022,9143806667,5,male,obc,20,3
2022,9050926816,11,male,other,28,4
2022,9236948336,12,female,st,30,5
2022,9550168950,6,male,st,28,4
2022,9400309462,6,female,st,25,5
2022,9213747972,10,male,other,28,4
2022,9310201810,12,female,st,22,3
2022,9387823361,3,male,general,26,4
2022,9103791934,3,male,other,24,5
2022,9424185110,6,male,sc,30,4
2022,9278027975,4,female,st,29,4
2022,9324646112,2,female,other,27,4
2022,9004479265,6,female,other,20,5
2022,9077897862,4,male,st,20,3
2022,9071627333,1,female,st,30,5
2022,9444278865,11,female,general,26,4
2022,9256458651,5,female,obc,25,3
2022,9418982011,3,female,obc,24,2
2022,9313046696,2,female,general,28,5
2022,9021342856,4,female,st,25,3
2022,9152016311,12,male,sc,24,3
2022,9297709169,5,female,obc,23,5
2022,9331322623,7,female,general,27,3
2022,9016789680,1,female,sc,24,5
2022,9524661114,11,male,general,26,4
2022,9028959061,4,male,sc,22,4
2022,9271505401,2,male,obc,24,4
2022,9014659306,8,male,sc,20,5
2022,9466382023,9,male,obc,22,3
2022,9003291556,8,male,sc,27,5
2022,9360498928,11,female,obc,21,4
2022,9332858046,2,male,sc,23,4
2022,9395553805,7,female,st,23,3
2022,9465430005,6,male,st,27,5
2022,9061653671,3,female,general,28,3
2022,9183034486,11,female,other,21,3
2022,9313492063,8,female,obc,27,3
2022,9034190746,11,male,general,24,5
2022,9341775258,1,female,st,21,2
2022,9234069568,11,female,general,27,4
2022,9036590304,1,male,general,26,2
2022,9100381910,2,female,sc,27,3
2022,9402092427,6,female,general,24,4
2022,9324124752,1,female,obc,23,4
2022,9066237192,10,male,general,27,2
2022,9376406949,5,female,obc,25,5
2022,9566968366,10,female,other,25,3
2022,9149647099,6,male,st,30,5
2022,9351920503,8,male,sc,22,4
2022,9215706460,2,female,obc,22,5
2022,9170656947,9,female,st,28,4
2022,9437546820,2,male,obc,21,5
2022,9236258751,7,female,general,23,4
2022,9416361543,1,female,sc,20,5
2022,9211210154,8,male,obc,20,3
2022,9247803118,11,male,sc,28,3
2022,9272863205,3,female,general,23,4
2022,9290095484,12,female,st,21,5
2022,9563166302,7,male,obc,26,4
2022,9244756755,9,female,general,22,3
2022,9141914996,7,female,sc,26,5
2022,9447991851,5,female,other,20,3
2022,9509005529,3,male,general,24,3
2022,9459870498,11,female,other,25,5
2022,9548530364,1,female,sc,21,2
2022,9094019106,3,female,sc,30,5
2022,9357032275,8,female,general,20,5
2022,9551100332,11,female,general,29,5
2022,9345682698,10,female,general,25,3
2022,9495014398,7,male,st,26,2
2022,9413381248,9,male,obc,27,5
2022,9486528026,12,male,obc,20,5
2022,9480661769,5,female,obc,30,4
2022,9388010461,10,female,sc,22,2
2022,9435586058,4,female,general,21,2
2022,9307727709,11,male,general,30,2
2022,9470370536,11,male,general,20,5
2022,9511401973,3,female,general,27,4
2022,9497497876,9,female,general,29,4
2022,9343532759,7,male,obc,30,5
2022,9487986533,2,male,obc,29,2
2022,9289311644,2,male,other,24,5
2022,9271821894,9,male,obc,29,4
2022,9039258969,11,male,st,24,5
2022,9082475573,9,male,sc,20,2
2022,9125273729,10,male,other,21,3
2022,9284997362,5,female,other,22,2
2022,9192490114,2,female,other,23,2
2022,9397828626,3,female,general,24,5
2022,9125811413,6,male,other,29,3
2022,9516913977,9,male,other,20,4
2022,9085184267,4,male,obc,23,2
2022,9076820422,12,male,obc,26,4
2022,9097188236,10,male,st,28,4
2022,9101257014,8,male,st,22,2
2022,9099489608,8,male,st,23,5
2022,9354719067,8,male,obc,25,4
2022,9472610599,7,female,sc,25,5
2022,9544980199,11,male,obc,24,3
2022,9387951205,6,male,st,23,5
2022,9405765947,8,male,other,24,3
2022,9327043312,6,male,other,24,3
2022,9099858821,11,male,sc,21,3
2022,9454770326,6,female,general,30,2
2022,9239449101,11,female,general,20,5
2022,9404537143,8,male,other,25,3
2022,9535076815,9,male,st,21,4
2022,9322383195,10,male,general,25,4
2022,9541304206,10,female,st,27,2
2022,9156289314,5,male,general,23,5
2022,9121630307,8,male,sc,30,2
2022,9299823952,2,male,general,24,4
2022,9258774477,11,female,obc,29,5
2022,9404395726,12,male,general,20,3
2022,9326483596,6,male,other,25,3
2022,9327616633,8,male,sc,20,3
2022,9289958946,7,female,other,23,5
2022,9140483889,9,female,st,29,2
2022,9041511610,3,female,other,24,3
2022,9279478555,10,female,other,20,5
2022,9240120081,1,male,other,23,3
2022,9507114272,9,male,st,25,4
2022,9465994517,10,male,other,30,4
2022,9338768722,9,male,st,29,3
2022,9526612293,4,male,st,24,5
2022,9402921359,2,male,general,26,2
2022,9496762372,5,male,general,29,2
2022,9022535272,2,female,st,20,4
2022,9027192314,7,female,sc,22,3
2022,9531918337,6,female,other,28,2
2022,9082704274,11,female,obc,24,2
2022,9436597024,7,female,other,20,5
2022,9042036913,6,male,st,26,3
2022,9217367149,1,male,general,26,5
2022,9549093521,12,female,st,30,4
2022,9401580132,3,female,other,28,2
2022,9152476006,9,female,obc,23,4
2022,9257227641,5,male,sc,21,5
2022,9160301402,1,male,sc,21,3
2022,9181473956,4,female,sc,22,5
2022,9048539170,2,female,sc,20,4
2022,9502272793,12,male,obc,27,3
2022,9521380833,9,male,st,29,4
2022,9235186604,3,female,general,26,2
2022,9032692534,8,female,st,24,5
2022,9028240295,10,female,sc,25,2
2022,9316080343,8,male,st,22,2
2022,9191860750,12,male,other,25,2
2022,9475487075,9,male,sc,30,4
2022,9108325376,5,female,obc,24,4
2022,9273526795,5,female,st,26,3
2022,9101431278,2,male,other,28,3
2022,9130369768,2,male,st,23,5
2022,9494251642,8,female,obc,25,4
2022,9304275154,2,male,sc,30,2
2022,9208114826,2,male,obc,27,2
2022,9359327835,2,female,st,21,3
2022,9064592739,12,female,obc,27,4
2022,9176191848,12,female,other,22,2
2022,9554105062,12,female,other,29,2
2022,9175922525,8,female,st,26,3
2022,9236602246,6,male,sc,26,5
2022,9261358656,5,female,obc,28,2
2022,9015353178,9,female,sc,29,2
2022,9506138938,12,female,sc,25,4
2022,9134510288,10,male,other,21,2
2022,9411481269,9,female,general,21,3
2022,9548994061,2,female,other,30,4
2022,9234791800,6,female,obc,29,4
2022,9236345053,11,female,obc,21,3
2022,9481610867,12,male,obc,22,2
2022,9039346281,1,male,sc,22,3
2022,9324065146,12,male,obc,20,4
2022,9171372462,2,female,sc,29,5
2022,9364108706,2,male,other,28,4
2022,9466538875,3,male,general,29,2
2022,9342900270,12,female,general,28,4
2022,9205753404,11,male,sc,23,3
2022,9388389878,2,male,st,28,2
2022,9111838867,11,male,obc,30,4
2022,9307363463,12,female,sc,27,2
2022,9260695755,12,male,obc,21,5
2022,9527738984,5,female,obc,23,3
2022,9533994592,11,male,general,25,2
2022,9354398735,4,female,general,24,5
2022,9545271499,8,male,obc,29,3
2022,9418608739,3,male,other,23,3
2022,9106592820,8,female,st,26,3
2022,9420649060,3,male,st,25,5
2022,9441915687,11,female,sc,21,4
2022,9057033034,7,female,obc,23,3
2022,9531336261,4,male,st,30,5
2022,9260165494,3,female,sc,23,3
2022,9404876202,8,female,sc,20,4
2022,9488609528,8,male,other,24,4
2022,9298730780,5,female,sc,23,3
2022,9496920415,1,female,other,30,5
2022,9566212694,12,female,other,26,4
2022,9265899959,12,male,st,23,5
2022,9338369553,2,female,st,30,4
2022,9292513890,2,female,sc,30,5
2022,9464591167,8,female,general,21,4
2022,9318057354,4,male,other,20,4
2022,9458626202,5,female,obc,29,4
2022,9120305550,7,male,sc,24,4
2022,9558136906,3,male,st,25,3
2022,9234051920,3,female,general,30,5
2022,9570765515,8,male,general,27,5
2022,9212274159,5,female,general,28,4
2022,9505989721,11,male,general,24,5
2022,9173703088,8,female,st,25,2
2022,9343568532,3,female,general,28,5
2022,9515126722,5,female,other,24,2
2022,9453076723,4,female,other,28,4
2022,9302911778,6,male,general,29,5
2022,9490684861,7,female,obc,20,2
2022,9157656422,2,female,general,25,4
2022,9447521340,8,male,st,30,5
2022,9161397596,12,male,other,25,3
2022,9231616475,12,female,sc,22,4
2022,9024397695,3,female,st,28,2
2022,9167312754,10,male,obc,21,2
2022,9485205388,5,female,other,24,5
2022,9382166026,6,female,general,20,3
2022,9060390786,10,male,st,23,5
2022,9143419797,9,male,sc,29,5
2022,9049887310,3,male,sc,28,2
2022,9340576766,2,male,other,20,3
2022,9264799691,10,female,st,29,5
2022,9376580674,7,male,obc,21,3
2022,9541760829,4,male,sc,27,4
2022,9563293350,6,female,st,23,4
2022,9174804870,4,male,st,26,2
2022,9285249810,12,male,obc,23,5
2022,9042829619,3,male,obc,26,3
2022,9430951834,8,male,sc,20,3
2022,9043999340,3,female,obc,28,4
2022,9307096809,11,male,obc,28,2
2022,9276759885,7,female,other,21,4
2022,9476504411,10,female,other,30,4
2022,9478926977,10,male,obc,28,3
2022,9547443963,12,female,obc,30,3
2022,9561114472,2,male,sc,30,4
2022,9447273006,12,male,general,23,2
2022,9430201650,7,male,st,29,4
2022,9453136431,11,female,obc,27,5
2022,9541123862,3,male,other,26,2
2022,9455642047,2,male,general,23,3
2022,9137538483,2,female,sc,26,3
2022,9202631547,7,male,st,24,2
2022,9004832298,8,male,sc,21,5
2022,9468950802,6,female,general,21,5
2022,9053399085,8,male,other,21,5
2022,9078657171,1,male,sc,22,4
2022,9457285595,8,female,general,22,2
2022,9304437725,7,female,other,26,3
2022,9392163920,7,male,obc,24,3
2022,9113229107,3,male,other,27,4
2022,9284655332,5,female,obc,26,4
2022,9382059010,9,male,obc,23,5
2022,9112992819,12,female,other,26,5
2022,9543351548,1,male,sc,25,2
2022,9303627704,6,male,sc,27,5
2022,9370540831,8,female,st,30,4
2022,9131392941,7,female,general,26,4
2022,9437185084,10,female,general,28,5
2022,9000619780,4,female,general,24,3
2022,9291423287,3,male,other,29,5
2022,9128596524,2,female,st,21,3
2022,9473882528,1,female,obc,24,2
2022,9268487774,7,female,st,28,3
2022,9027190964,8,male,sc,24,2
2022,9561764967,9,female,other,22,2
2022,9434965896,7,male,st,26,4
2022,9200052931,8,male,obc,30,5
2022,9082987798,5,male,general,20,5
2022,9165685910,2,female,other,27,3
2022,9357059991,8,male,sc,20,4
2022,9198425106,2,male,other,23,3
2022,9442139162,7,female,sc,26,2
2022,9115308741,11,female,general,27,2
2022,9240475329,2,male,sc,21,2
2022,9438375793,8,female,st,24,2
2022,9426753017,4,male,sc,27,2
2022,9440082704,1,female,sc,30,4
2022,9357152324,2,female,obc,28,3
2022,9284975364,10,female,other,30,5
2022,9146008110,11,female,sc,29,2
2022,9189237024,6,female,sc,21,4
2022,9397624776,10,male,general,22,5
2022,9125211430,6,male,general,20,4
2022,9118726348,10,female,general,22,2
2022,9252167034,8,female,sc,21,4
2022,9306478516,3,female,sc,28,2
2022,9454908539,6,male,other,28,5
2022,9130534301,9,female,sc,26,4
2022,9542488873,5,male,general,27,5
2022,9258943319,4,female,sc,30,4
2022,9380058845,11,female,other,29,2
2022,9351404461,10,female,sc,21,5
2022,9568459599,5,female,st,27,2
2022,9106506717,12,female,obc,29,5
2022,9483223158,2,male,obc,27,4
2022,9076089976,7,female,other,23,3
2022,9474984464,5,male,sc,22,3
2022,9462672788,1,male,general,21,4
2022,9551866492,2,male,general,25,5
2022,9497663246,3,female,obc,28,4
2022,9572130785,7,male,other,27,2
2022,9309647549,3,male,sc,27,2
2022,9046973887,10,male,general,26,4
2022,9016869367,11,male,other,22,3
2022,9463176590,1,female,sc,21,3
2022,9549589944,9,male,general,27,5
2022,9549266169,11,male,other,25,3
2022,9559024829,11,male,general,26,3
2022,9091044238,3,male,general,26,2
2022,9533455238,2,female,general,29,3
2022,9344126231,12,female,st,21,2
2022,9403481099,2,male,st,25,5
2022,9295755229,4,female,sc,21,3
2022,9008473532,11,male,sc,23,5
2022,9011690493,9,female,other,22,5
2022,9572025807,8,female,sc,30,2
2022,9529097085,6,female,sc,23,3
2022,9067759820,10,female,general,24,4
2022,9156354297,10,male,st,30,2
2022,9250744434,2,female,general,28,3
2022,9077371225,3,male,obc,20,4
2022,9471121850,9,female,general,30,3
2022,9036052816,1,male,st,22,4
2022,9299058167,11,female,st,22,4
2022,9004708448,10,female,st,24,2
2022,9125123956,4,male,general,25,2
2022,9174337099,12,female,st,30,2
2022,9449289292,2,female,general,24,2
2022,9014524503,2,male,obc,26,5
2022,9546627705,6,male,st,20,4
2022,9371847866,9,female,other,23,3
2022,9429945802,7,male,obc,21,5
2022,9284852727,7,female,other,25,2
2022,9364951055,5,female,other,25,5
2022,9361091580,11,female,obc,29,3
2022,9376858804,8,female,other,30,2
2022,9044859149,1,female,general,27,4
2022,9014746992,6,male,obc,21,5
2022,9379662479,5,female,obc,22,5
2022,9450872005,7,male,general,22,2
2022,9312499066,4,female,obc,29,2
2022,9236001955,1,male,general,22,5
2022,9393968718,10,male,st,22,3
2022,9209559608,2,male,obc,26,4
2022,9516143584,6,female,sc,20,4
2022,9100665509,9,female,obc,28,5
2022,9549371672,7,female,st,27,2
2022,9033294968,3,female,other,29,4
2022,9291445959,2,male,obc,30,2
2022,9417371761,5,male,sc,22,3
2022,9269042941,1,female,other,27,2
2022,9528180400,11,male,sc,27,4
2022,9351184643,12,male,general,29,3
2022,9134522773,2,female,st,20,3
2022,9498910743,8,female,general,26,5
2022,9071306653,10,female,sc,24,2
2022,9484868155,3,female,st,29,5
2022,9327887948,12,male,other,25,3
2022,9153661483,10,male,other,20,3
2022,9266811526,5,female,general,23,4
2022,9206436055,10,male,obc,20,2
2022,9115878702,10,female,sc,28,3
2022,9132275662,3,male,obc,22,4
2022,9479763223,11,female,other,21,5
2022,9105198684,2,female,general,20,4
2022,9275578556,5,female,sc,29,5
2022,9083818060,2,female,st,21,2
2022,9001097004,7,female,st,28,2
2022,9147529256,7,female,other,23,4
2022,9301305057,8,male,other,21,2
2022,9390547682,7,female,obc,29,5
2022,9045327595,9,male,sc,24,2
2022,9237100257,5,female,other,25,3
2022,9347773729,4,female,other,24,3
2022,9004166479,5,male,sc,27,3
2022,9169897568,2,female,other,30,5
2022,9261699932,10,female,st,22,3
2022,9312347254,5,female,other,28,4
2022,9001671854,9,female,st,20,4
2022,9193090615,5,male,obc,29,2
2022,9222758963,6,female,sc,21,3
2022,9453940498,5,female,sc,20,3
2022,9509171395,1,male,obc,26,5
2022,9360968140,12,male,general,26,5
2022,9244833724,9,male,obc,27,5
2022,9275170275,5,male,st,29,3
2022,9440477749,7,male,other,26,5
2022,9553804716,10,female,other,28,5
2022,9563143286,9,male,other,20,2
2022,9574678208,8,female,st,20,5
2022,9146307575,2,female,general,23,2
2022,9228041364,12,female,sc,25,4
2022,9247339436,9,male,obc,27,2
2022,9132235556,6,female,sc,27,5
2022,9170410797,7,female,general,22,4
2022,9430023070,9,female,sc,23,5
2022,9182393195,2,female,obc,23,2
2022,9282069249,2,female,other,26,5
2022,9305175255,2,male,other,21,2
2022,9440810504,2,female,sc,22,4
2022,9390383852,6,female,sc,20,3
2022,9408129125,5,female,general,21,2
2022,9279704024,1,female,other,24,5
2022,9158335339,4,female,other,30,5
2022,9151361992,1,male,st,21,4
2022,9281183291,5,female,obc,30,3
2022,9545578730,12,female,sc,28,5
2022,9040804864,3,female,st,21,2
2022,9499941864,12,female,st,26,4
2022,9279948368,3,female,obc,28,2
2022,9355219464,9,female,sc,24,3
2022,9557833488,2,male,st,21,3
2022,9386298900,4,female,sc,30,4
2022,9448721044,12,female,sc,30,2
2022,9117712447,11,female,sc,25,2
2022,9125910436,9,female,other,23,4
2022,9251198653,2,female,st,21,3
2022,9163332878,12,female,obc,20,2
2022,9345822240,10,male,general,24,5
2022,9352685269,7,female,sc,29,2
2022,9123830984,4,female,sc,20,3
2022,9015626766,8,male,general,29,5
2022,9457453874,7,female,general,23,3
2022,9098729627,7,female,sc,25,2
2022,9081373229,2,male,obc,28,4
2022,9226309323,1,female,other,23,4
2022,9146755380,1,female,general,23,3
2022,9392219177,4,female,other,27,3
2022,9407772985,3,female,st,26,3
2022,9215606839,5,male,general,30,5
2022,9355177920,9,female,st,23,3
2022,9220737117,7,male,sc,29,3
2022,9041435520,3,female,sc,26,4
2022,9396176630,8,male,sc,23,3
2022,9408901143,3,male,other,26,3
2022,9163868268,12,male,other,28,3
2022,9020781510,5,female,st,29,5
2022,9504685799,2,male,general,26,3
2022,9491418721,6,male,general,28,3
2022,9350715058,6,male,obc,27,4
2022,9412407754,6,male,obc,21,2
2022,9495799033,12,female,general,20,5
2022,9047613354,9,female,other,21,3
2022,9466389022,9,male,sc,21,4
2022,9144662615,4,female,st,27,4
2022,9340575098,8,female,other,21,2
2022,9480448911,10,female,obc,22,2
2022,9363004159,11,male,general,24,2
2022,9115721370,5,male,st,21,4
2022,9182354745,9,female,st,21,4
2022,9235285805,7,female,general,24,4
2022,9220851866,5,male,st,28,4
2022,9027128059,6,female,general,23,3
2022,9378337127,6,female,sc,25,3
2022,9051380001,2,female,obc,28,4
2022,9478863375,9,male,st,29,2
2022,9041075671,9,female,sc,20,2
2022,9095070773,2,female,general,23,5
2022,9141309912,10,male,st,24,4
2022,9544923499,11,female,obc,20,3
2022,9293017371,4,female,other,29,4
2022,9048080531,11,female,sc,25,3
2022,9028867290,6,female,sc,25,5
2022,9465868433,2,male,sc,28,2
2022,9443170411,12,male,sc,20,4
2022,9061658629,5,male,st,22,4
2022,9264702259,9,female,sc,27,2
2022,9436465440,4,female,obc,28,2
2022,9015942778,10,male,st,20,3
2022,9279083585,1,male,general,20,4
2022,9322214446,9,female,general,30,2
2022,9396346145,6,male,st,29,4
2022,9005352387,3,male,other,20,4
