academic_year,school_id,grade,gender,student_category,students_enrolled,cwsn_enrolment
2022-12-20,9081,6,Male,secondary,28,2
2022-12-20,9196,8,Female,upper_primary,40,3
2022-12-20,9479,4,Male,primary,33,3
2022-12-20,9288,10,Male,upper_primary,37,3
2022-12-20,9270,3,Female,primary,24,5
2022-12-20,9068,4,Female,senior_secondary,43,4
2022-12-20,9190,11,Male,upper_primary,61,2
2022-12-20,9122,6,Female,senior_secondary,37,5
2022-12-20,9066,3,Female,primary,73,5
2022-12-20,9439,9,Female,secondary,21,2
2022-12-20,9380,9,Male,senior_secondary,81,5
2022-12-20,9112,12,Male,secondary,39,2
2022-12-20,9335,2,Female,upper_primary,77,3
2022-12-20,9543,10,Female,upper_primary,55,3
2022-12-20,9278,5,Male,secondary,81,5
2022-12-20,9413,9,Male,senior_secondary,62,3
2022-12-20,9472,9,Male,upper_primary,79,3
2022-12-20,9394,7,Male,primary,86,3
2022-12-20,9410,10,Female,upper_primary,24,3
2022-12-20,9393,3,Male,senior_secondary,46,2
2022-12-20,9143,5,Male,upper_primary,46,2
2022-12-20,9390,9,Female,primary,47,2
2022-12-20,9074,12,Male,senior_secondary,72,5
2022-12-20,9561,10,Female,primary,40,5
2022-12-20,9051,10,Female,upper_primary,67,4
2022-12-20,9432,1,Male,primary,89,4
2022-12-20,9245,7,Male,primary,63,3
2022-12-20,9365,7,Male,senior_secondary,34,5
2022-12-20,9555,6,Female,upper_primary,54,4
2022-12-20,9401,11,Female,senior_secondary,46,2
2022-12-20,9215,5,Female,primary,76,2
2022-12-20,9054,1,Female,primary,31,4
2022-12-20,9305,6,Female,senior_secondary,82,2
2022-12-20,9439,7,Male,upper_primary,39,4
2022-12-20,9554,12,Male,primary,79,4
2022-12-20,9081,2,Male,upper_primary,27,3
2022-12-20,9061,4,Female,primary,39,5
2022-12-20,9518,4,Female,senior_secondary,47,5
2022-12-20,9425,2,Female,secondary,51,3
2022-12-20,9461,4,Female,upper_primary,70,5
2022-12-20,9518,5,Female,upper_primary,65,2
2022-12-20,9296,1,Male,primary,21,3
2022-12-20,9281,7,Female,upper_primary,70,2
2022-12-20,9480,11,Male,senior_secondary,43,2
2022-12-20,9431,6,Male,secondary,22,5
2022-12-20,9423,8,Male,upper_primary,52,2
2022-12-20,9035,3,Female,secondary,74,3
2022-12-20,9148,3,Female,senior_secondary,50,5
2022-12-20,9105,6,Male,senior_secondary,99,3
2022-12-20,9406,5,Male,primary,91,3
2022-12-20,9407,1,Female,primary,56,3
2022-12-20,9145,3,Male,upper_primary,73,3
2022-12-20,9402,4,Female,secondary,44,4
2022-12-20,9315,8,Male,senior_secondary,77,3
2022-12-20,9029,5,Male,senior_secondary,60,4
2022-12-20,9541,2,Female,senior_secondary,25,3
2022-12-20,9165,7,Male,senior_secondary,61,5
2022-12-20,9229,10,Male,secondary,78,4
2022-12-20,9283,10,Male,senior_secondary,62,3
2022-12-20,9130,2,Male,primary,85,2
2022-12-20,9311,4,Male,primary,67,2
2022-12-20,9063,5,Female,primary,83,4
2022-12-20,9139,8,Female,secondary,75,5
2022-12-20,9226,1,Female,primary,48,3
2022-12-20,9122,11,Male,senior_secondary,58,3
2022-12-20,9461,7,Male,senior_secondary,93,3
2022-12-20,9261,10,Male,primary,22,4
2022-12-20,9294,7,Male,secondary,86,4
2022-12-20,9263,8,Male,senior_secondary,44,5
2022-12-20,9168,11,Male,secondary,83,3
2022-12-20,9011,2,Female,secondary,47,2
2022-12-20,9471,10,Female,senior_secondary,61,4
2022-12-20,9249,4,Female,primary,40,2
2022-12-20,9400,4,Male,primary,56,5
2022-12-20,9561,9,Female,senior_secondary,52,3
2022-12-20,9165,11,Female,secondary,99,2
2022-12-20,9187,12,Male,primary,56,5
2022-12-20,9281,7,Female,secondary,50,2
2022-12-20,9188,9,Male,secondary,72,4
2022-12-20,9011,12,Female,primary,70,5
2022-12-20,9046,9,Female,primary,26,3
2022-12-20,9295,10,Female,upper_primary,57,3
2022-12-20,9432,12,Female,senior_secondary,35,3
2022-12-20,9020,7,Female,primary,49,2
2022-12-20,9179,8,Male,primary,34,5
2022-12-20,9176,8,Male,upper_primary,23,2
2022-12-20,9564,9,Male,upper_primary,91,4
2022-12-20,9422,7,Female,secondary,39,2
2022-12-20,9318,10,Male,primary,86,4
2022-12-20,9224,1,Female,senior_secondary,91,5
2022-12-20,9391,8,Male,secondary,33,5
2022-12-20,9162,10,Male,senior_secondary,22,2
2022-12-20,9335,8,Male,secondary,42,3
2022-12-20,9272,4,Female,secondary,82,3
2022-12-20,9115,5,Female,senior_secondary,36,4
2022-12-20,9509,10,Male,primary,59,3
2022-12-20,9296,6,Female,senior_secondary,83,3
2022-12-20,9352,8,Male,primary,28,4
2022-12-20,9452,10,Male,secondary,91,5
2022-12-20,9339,11,Male,primary,47,4
2022-12-20,9356,4,Male,primary,75,4
2022-12-20,9349,7,Female,senior_secondary,31,3
2022-12-20,9249,8,Male,primary,89,4
2022-12-20,9561,11,Male,upper_primary,32,4
2022-12-20,9076,3,Male,primary,27,2
2022-12-20,9523,9,Male,senior_secondary,94,2
2022-12-20,9005,5,Male,senior_secondary,80,3
2022-12-20,9059,5,Male,secondary,83,3
2022-12-20,9109,9,Male,upper_primary,53,2
2022-12-20,9009,6,Female,secondary,83,2
2022-12-20,9012,9,Male,senior_secondary,99,4
2022-12-20,9356,10,Male,secondary,44,5
2022-12-20,9434,2,Male,primary,24,5
2022-12-20,9314,7,Female,senior_secondary,36,2
2022-12-20,9198,7,Female,primary,57,5
2022-12-20,9482,11,Male,upper_primary,80,5
2022-12-20,9414,1,Female,upper_primary,91,4
2022-12-20,9254,9,Female,secondary,29,5
2022-12-20,9193,12,Male,senior_secondary,60,2
2022-12-20,9242,12,Female,senior_secondary,34,3
2022-12-20,9113,4,Male,upper_primary,45,3
2022-12-20,9016,3,Female,primary,58,2
2022-12-20,9561,7,Male,upper_primary,45,3
2022-12-20,9142,1,Male,upper_primary,95,4
2022-12-20,9250,6,Female,senior_secondary,47,2
2022-12-20,9104,8,Male,senior_secondary,35,2
2022-12-20,9401,6,Female,primary,59,2
2022-12-20,9572,1,Female,primary,47,2
2022-12-20,9086,6,Female,primary,78,3
2022-12-20,9083,4,Male,secondary,58,5
2022-12-20,9133,10,Female,primary,91,4
2022-12-20,9374,10,Male,senior_secondary,46,3
2022-12-20,9575,8,Female,primary,93,2
2022-12-20,9203,2,Female,secondary,98,3
2022-12-20,9003,4,Female,senior_secondary,40,2
2022-12-20,9160,1,Male,primary,42,5
2022-12-20,9560,8,Female,upper_primary,93,2
2022-12-20,9527,7,Male,upper_primary,75,3
2022-12-20,9318,2,Male,upper_primary,88,3
2022-12-20,9179,10,Female,senior_secondary,72,5
2022-12-20,9534,9,Female,upper_primary,45,3
2022-12-20,9022,3,Male,senior_secondary,24,4
2022-12-20,9318,3,Male,secondary,88,4
2022-12-20,9510,4,Male,upper_primary,37,3
2022-12-20,9357,6,Male,upper_primary,84,2
2022-12-20,9206,12,Male,senior_secondary,72,4
2022-12-20,9147,3,Female,primary,67,3
2022-12-20,9560,6,Female,senior_secondary,93,4
2022-12-20,9558,6,Male,primary,83,5
2022-12-20,9046,12,Female,secondary,84,2
2022-12-20,9288,8,Female,upper_primary,78,2
2022-12-20,9554,11,Female,upper_primary,75,3
2022-12-20,9168,7,Male,primary,78,4
2022-12-20,9540,12,Male,senior_secondary,49,4
2022-12-20,9268,5,Male,primary,97,5
2022-12-20,9180,1,Female,senior_secondary,49,5
2022-12-20,9048,12,Male,primary,52,4
2022-12-20,9318,1,Male,secondary,97,2
2022-12-20,9309,6,Female,primary,48,4
2022-12-20,9168,6,Female,senior_secondary,94,2
2022-12-20,9425,8,Male,primary,37,4
2022-12-20,9432,1,Male,secondary,68,5
2022-12-20,9030,2,Male,senior_secondary,75,5
2022-12-20,9046,8,Male,primary,41,3
2022-12-20,9283,1,Female,upper_primary,76,2
2022-12-20,9570,4,Male,secondary,44,2
2022-12-20,9327,5,Female,secondary,92,2
2022-12-20,9007,9,Female,senior_secondary,76,3
2022-12-20,9573,2,Male,upper_primary,23,4
2022-12-20,9361,3,Female,senior_secondary,96,5
2022-12-20,9078,7,Female,upper_primary,59,2
2022-12-20,9204,7,Male,secondary,54,5
2022-12-20,9076,1,Female,senior_secondary,63,3
2022-12-20,9558,11,Male,secondary,25,4
2022-12-20,9231,2,Female,primary,70,2
2022-12-20,9389,11,Male,secondary,38,5
2022-12-20,9323,5,Female,senior_secondary,34,2
2022-12-20,9407,11,Male,secondary,69,5
2022-12-20,9566,7,Female,primary,36,3
2022-12-20,9175,1,Female,upper_primary,62,3
2022-12-20,9146,1,Female,secondary,75,5
2022-12-20,9259,11,Male,senior_secondary,45,4
2022-12-20,9237,7,Female,senior_secondary,24,5
2022-12-20,9560,5,Female,senior_secondary,30,5
2022-12-20,9035,11,Female,senior_secondary,95,4
2022-12-20,9199,8,Male,senior_secondary,82,4
2022-12-20,9511,7,Male,senior_secondary,64,5
2022-12-20,9312,2,Female,upper_primary,36,4
2022-12-20,9563,6,Male,secondary,79,4
2022-12-20,9483,4,Male,senior_secondary,75,4
2022-12-20,9108,3,Male,senior_secondary,39,4
2022-12-20,9283,11,Female,senior_secondary,74,3
2022-12-20,9357,10,Female,primary,30,5
2022-12-20,9373,12,Male,secondary,34,4
2022-12-20,9249,2,Male,senior_secondary,20,4
2022-12-20,9176,4,Female,secondary,40,3
2022-12-20,9202,2,Male,secondary,36,5
2022-12-20,9110,4,Male,secondary,21,3
2022-12-20,9266,6,Female,primary,41,3
2022-12-20,9353,9,Male,secondary,78,4
2022-12-20,9140,4,Male,secondary,53,4
2022-12-20,9166,7,Female,upper_primary,63,5
2022-12-20,9309,9,Male,senior_secondary,45,4
2022-12-20,9531,12,Male,secondary,59,4
2022-12-20,9048,3,Male,upper_primary,45,3
2022-12-20,9027,4,Male,primary,41,2
2022-12-20,9440,6,Female,senior_secondary,29,5
2022-12-20,9552,3,Female,upper_primary,44,3
2022-12-20,9193,9,Male,primary,33,2
2022-12-20,9113,9,Male,senior_secondary,91,5
2022-12-20,9191,1,Male,secondary,25,2
2022-12-20,9534,9,Female,primary,34,4
2022-12-20,9396,3,Male,upper_primary,89,2
2022-12-20,9540,7,Male,senior_secondary,62,4
2022-12-20,9388,1,Female,primary,74,4
2022-12-20,9239,10,Female,upper_primary,60,2
2022-12-20,9032,1,Female,upper_primary,48,5
2022-12-20,9319,7,Female,senior_secondary,40,4
2022-12-20,9494,11,Male,upper_primary,62,2
2022-12-20,9497,5,Male,upper_primary,28,3
2022-12-20,9326,10,Male,senior_secondary,49,3
2022-12-20,9178,7,Male,secondary,43,5
2022-12-20,9160,12,Female,primary,82,3
2022-12-20,9283,5,Female,primary,88,2
2022-12-20,9005,4,Female,primary,84,4
2022-12-20,9277,2,Female,senior_secondary,67,3
2022-12-20,9384,7,Male,upper_primary,31,3
2022-12-20,9512,12,Male,senior_secondary,56,3
2022-12-20,9153,11,Male,primary,20,5
2022-12-20,9175,11,Male,senior_secondary,21,2
2022-12-20,9142,3,Female,upper_primary,76,4
2022-12-20,9365,1,Female,senior_secondary,33,5
2022-12-20,9098,6,Male,upper_primary,32,4
2022-12-20,9236,12,Female,primary,72,3
2022-12-20,9389,3,Female,upper_primary,65,4
2022-12-20,9114,5,Male,senior_secondary,71,3
2022-12-20,9444,10,Male,upper_primary,50,4
2022-12-20,9040,11,Female,primary,97,3
2022-12-20,9113,7,Male,senior_secondary,61,2
2022-12-20,9497,6,Female,primary,62,2
2022-12-20,9468,11,Male,secondary,46,3
2022-12-20,9329,11,Male,senior_secondary,38,3
2022-12-20,9090,12,Male,secondary,93,4
2022-12-20,9384,7,Female,secondary,33,3
2022-12-20,9057,3,Female,upper_primary,42,2
2022-12-20,9169,9,Male,secondary,56,2
2022-12-20,9100,6,Male,senior_secondary,70,5
2022-12-20,9526,9,Female,senior_secondary,26,5
2022-12-20,9197,4,Female,senior_secondary,41,3
2022-12-20,9051,9,Female,senior_secondary,34,4
2022-12-20,9285,10,Female,senior_secondary,35,3
2022-12-20,9288,1,Female,primary,67,2
2022-12-20,9064,3,Female,upper_primary,36,2
2022-12-20,9580,2,Female,upper_primary,29,2
2022-12-20,9459,4,Male,secondary,62,2
2022-12-20,9197,12,Female,primary,32,4
2022-12-20,9579,5,Male,primary,59,3
2022-12-20,9260,1,Male,upper_primary,67,3
2022-12-20,9327,7,Female,senior_secondary,99,5
2022-12-20,9190,4,Male,primary,56,5
2022-12-20,9510,10,Female,primary,53,5
2022-12-20,9541,1,Male,upper_primary,78,4
2022-12-20,9283,10,Male,secondary,29,5
2022-12-20,9497,5,Male,senior_secondary,29,2
2022-12-20,9408,1,Female,secondary,50,5
2022-12-20,9526,6,Female,secondary,59,2
2022-12-20,9205,4,Female,primary,24,5
2022-12-20,9303,7,Female,secondary,66,5
2022-12-20,9556,6,Male,secondary,43,5
2022-12-20,9424,4,Male,senior_secondary,42,3
2022-12-20,9060,12,Female,secondary,71,4
2022-12-20,9507,2,Female,upper_primary,23,4
2022-12-20,9403,3,Male,secondary,38,3
2022-12-20,9418,4,Male,secondary,66,5
2022-12-20,9172,11,Female,primary,96,2
2022-12-20,9428,9,Female,senior_secondary,94,3
2022-12-20,9049,10,Female,secondary,74,3
2022-12-20,9098,12,Female,senior_secondary,60,2
2022-12-20,9481,10,Male,secondary,48,4
2022-12-20,9518,6,Male,senior_secondary,80,5
2022-12-20,9253,12,Female,secondary,47,5
2022-12-20,9480,3,Male,primary,77,2
2022-12-20,9568,7,Female,primary,83,5
2022-12-20,9509,2,Female,secondary,48,4
2022-12-20,9368,4,Male,upper_primary,84,4
2022-12-20,9357,4,Female,senior_secondary,30,5
2022-12-20,9133,5,Male,primary,87,4
2022-12-20,9209,10,Female,senior_secondary,68,2
2022-12-20,9093,2,Female,secondary,23,5
2022-12-20,9360,7,Male,secondary,38,5
2022-12-20,9247,11,Male,primary,74,3
2022-12-20,9006,1,Female,primary,87,2
2022-12-20,9461,2,Male,upper_primary,22,2
2022-12-20,9294,4,Male,senior_secondary,83,2
2022-12-20,9405,7,Female,senior_secondary,32,3
2022-12-20,9252,12,Female,primary,52,5
2022-12-20,9186,8,Female,upper_primary,59,3
2022-12-20,9475,4,Male,upper_primary,83,5
2022-12-20,9386,3,Female,primary,21,2
2022-12-20,9102,11,Male,secondary,32,5
2022-12-20,9246,3,Male,upper_primary,38,4
2022-12-20,9230,12,Male,primary,67,4
2022-12-20,9020,9,Male,senior_secondary,88,3
2022-12-20,9016,11,Male,primary,43,3
2022-12-20,9414,2,Female,primary,26,5
2022-12-20,9196,12,Male,primary,45,3
2022-12-20,9054,8,Male,upper_primary,97,5
2022-12-20,9574,12,Female,secondary,73,2
2022-12-20,9141,4,Female,primary,43,4
2022-12-20,9459,11,Male,senior_secondary,86,3
2022-12-20,9124,3,Male,secondary,68,5
2022-12-20,9100,12,Male,upper_primary,81,5
2022-12-20,9202,7,Female,secondary,70,4
2022-12-20,9068,4,Female,senior_secondary,29,2
2022-12-20,9226,11,Male,upper_primary,58,4
2022-12-20,9072,7,Male,secondary,69,5
2022-12-20,9467,4,Male,upper_primary,29,2
2022-12-20,9235,12,Female,senior_secondary,90,4
2022-12-20,9164,6,Female,upper_primary,43,5
2022-12-20,9560,7,Female,secondary,39,5
2022-12-20,9217,10,Male,senior_secondary,66,2
2022-12-20,9127,12,Male,primary,62,5
2022-12-20,9389,9,Male,primary,83,3
2022-12-20,9520,2,Female,upper_primary,98,3
2022-12-20,9560,5,Male,primary,44,2
2022-12-20,9554,7,Female,secondary,66,3
2022-12-20,9081,4,Female,senior_secondary,35,4
2022-12-20,9498,11,Male,senior_secondary,53,2
2022-12-20,9217,11,Male,primary,90,3
2022-12-20,9347,9,Female,secondary,20,2
2022-12-20,9215,6,Male,senior_secondary,83,5
2022-12-20,9041,2,Male,primary,23,5
2022-12-20,9385,12,Male,secondary,53,2
2022-12-20,9553,7,Female,secondary,84,3
2022-12-20,9207,8,Male,senior_secondary,69,3
2022-12-20,9308,12,Male,senior_secondary,73,4
2022-12-20,9177,8,Male,secondary,24,4
2022-12-20,9208,12,Female,primary,79,2
2022-12-20,9018,8,Male,senior_secondary,80,2
2022-12-20,9439,4,Male,secondary,40,2
2022-12-20,9455,3,Male,senior_secondary,40,5
2022-12-20,9110,6,Male,primary,28,4
2022-12-20,9428,5,Female,secondary,29,5
2022-12-20,9059,3,Male,primary,50,4
2022-12-20,9266,12,Male,upper_primary,75,3
2022-12-20,9169,6,Male,senior_secondary,97,2
2022-12-20,9169,9,Male,secondary,22,5
2022-12-20,9096,6,Male,senior_secondary,50,5
2022-12-20,9179,8,Male,primary,33,3
2022-12-20,9331,10,Male,primary,90,3
2022-12-20,9152,11,Female,primary,72,3
2022-12-20,9383,7,Female,primary,89,3
2022-12-20,9287,7,Male,primary,59,3
2022-12-20,9494,1,Female,senior_secondary,90,3
2022-12-20,9301,10,Female,senior_secondary,74,4
2022-12-20,9479,7,Female,secondary,40,2
2022-12-20,9389,10,Female,upper_primary,75,4
2022-12-20,9374,8,Female,upper_primary,46,2
2022-12-20,9340,4,Male,senior_secondary,54,3
2022-12-20,9252,8,Male,senior_secondary,35,5
2022-12-20,9369,7,Female,upper_primary,36,4
2022-12-20,9379,7,Female,upper_primary,44,2
2022-12-20,9218,5,Male,upper_primary,40,4
2022-12-20,9476,8,Male,primary,93,4
2022-12-20,9180,4,Female,primary,22,5
2022-12-20,9533,5,Female,upper_primary,68,3
2022-12-20,9552,11,Female,upper_primary,46,5
2022-12-20,9489,7,Male,secondary,65,2
2022-12-20,9119,4,Male,upper_primary,36,4
2022-12-20,9175,9,Female,upper_primary,45,2
2022-12-20,9297,10,Female,primary,46,4
2022-12-20,9511,7,Female,secondary,79,3
2022-12-20,9192,2,Male,primary,96,4
2022-12-20,9251,5,Male,secondary,35,3
2022-12-20,9225,9,Female,upper_primary,91,3
2022-12-20,9530,3,Female,secondary,86,2
2022-12-20,9301,9,Male,senior_secondary,64,5
2022-12-20,9002,8,Female,senior_secondary,28,2
2022-12-20,9111,2,Male,secondary,43,4
2022-12-20,9083,8,Male,senior_secondary,30,4
2022-12-20,9075,9,Male,senior_secondary,95,5
2022-12-20,9443,2,Female,primary,95,2
2022-12-20,9395,12,Male,secondary,42,4
2022-12-20,9005,5,Male,upper_primary,25,5
2022-12-20,9002,2,Female,upper_primary,70,3
2022-12-20,9419,7,Female,secondary,93,2
2022-12-20,9153,3,Male,upper_primary,58,3
2022-12-20,9072,3,Female,secondary,50,2
2022-12-20,9189,10,Male,senior_secondary,66,3
2022-12-20,9283,9,Female,upper_primary,37,2
2022-12-20,9113,8,Female,upper_primary,49,5
2022-12-20,9324,10,Female,primary,61,2
2022-12-20,9103,9,Female,secondary,89,5
2022-12-20,9115,10,Female,primary,31,3
2022-12-20,9207,3,Female,upper_primary,31,3
2022-12-20,9002,6,Male,primary,72,3
2022-12-20,9386,2,Male,upper_primary,66,4
2022-12-20,9387,8,Female,upper_primary,31,3
2022-12-20,9149,5,Male,secondary,96,4
2022-12-20,9488,12,Female,senior_secondary,80,4
2022-12-20,9131,2,Male,primary,54,3
2022-12-20,9513,9,Male,senior_secondary,56,3
2022-12-20,9027,8,Male,primary,93,2
2022-12-20,9153,1,Female,upper_primary,84,5
2022-12-20,9177,5,Female,primary,63,2
2022-12-20,9039,4,Male,upper_primary,44,3
2022-12-20,9264,6,Male,senior_secondary,81,4
2022-12-20,9075,12,Female,upper_primary,99,5
2022-12-20,9467,11,Male,primary,26,4
2022-12-20,9293,10,Male,upper_primary,58,3
2022-12-20,9567,10,Male,senior_secondary,85,3
2022-12-20,9064,1,Male,secondary,88,3
2022-12-20,9249,4,Male,senior_secondary,99,2
2022-12-20,9046,1,Female,senior_secondary,91,2
2022-12-20,9438,1,Male,secondary,38,3
2022-12-20,9380,8,Female,senior_secondary,49,3
2022-12-20,9158,11,Female,primary,61,5
2022-12-20,9035,9,Male,upper_primary,100,4
2022-12-20,9068,11,Male,secondary,74,3
2022-12-20,9446,12,Female,secondary,81,3
2022-12-20,9264,11,Male,secondary,26,4
2022-12-20,9368,3,Female,upper_primary,63,2
2022-12-20,9357,1,Female,upper_primary,52,5
2022-12-20,9534,7,Male,secondary,93,5
2022-12-20,9577,8,Male,primary,52,2
2022-12-20,9564,10,Female,secondary,35,4
2022-12-20,9567,8,Male,upper_primary,66,2
2022-12-20,9013,1,Female,secondary,51,3
2022-12-20,9558,4,Male,senior_secondary,46,4
2022-12-20,9139,7,Male,senior_secondary,93,5
2022-12-20,9122,12,Male,senior_secondary,41,5
2022-12-20,9010,8,Female,senior_secondary,99,2
2022-12-20,9448,1,Male,senior_secondary,93,3
2022-12-20,9029,12,Male,upper_primary,76,5
2022-12-20,9513,1,Female,senior_secondary,94,3
2022-12-20,9431,3,Female,secondary,57,5
2022-12-20,9533,11,Female,upper_primary,69,4
2022-12-20,9103,2,Female,senior_secondary,68,2
2022-12-20,9450,3,Male,secondary,76,4
2022-12-20,9551,4,Female,primary,42,5
2022-12-20,9473,7,Male,senior_secondary,86,5
2022-12-20,9253,1,Female,secondary,87,2
2022-12-20,9399,6,Female,upper_primary,86,5
2022-12-20,9578,11,Female,upper_primary,59,2
2022-12-20,9242,5,Female,secondary,71,2
2022-12-20,9085,10,Male,primary,26,2
2022-12-20,9161,11,Female,senior_secondary,33,4
2022-12-20,9503,4,Female,senior_secondary,74,3
2022-12-20,9188,9,Female,secondary,98,2
2022-12-20,9513,7,Male,secondary,36,2
2022-12-20,9231,10,Female,primary,71,5
2022-12-20,9151,10,Male,upper_primary,25,5
2022-12-20,9236,12,Male,primary,86,5
2022-12-20,9059,8,Male,upper_primary,65,3
2022-12-20,9523,6,Male,secondary,38,3
2022-12-20,9247,12,Female,senior_secondary,70,3
2022-12-20,9179,2,Female,senior_secondary,64,3
2022-12-20,9428,9,Female,primary,84,2
2022-12-20,9228,2,Female,upper_primary,92,3
2022-12-20,9022,6,Female,primary,75,2
2022-12-20,9549,1,Female,upper_primary,39,2
2022-12-20,9309,9,Female,upper_primary,27,3
2022-12-20,9401,5,Male,senior_secondary,92,3
2022-12-20,9455,7,Male,senior_secondary,28,5
2022-12-20,9278,8,Female,senior_secondary,50,3
2022-12-20,9531,12,Male,secondary,51,5
2022-12-20,9545,2,Male,secondary,86,4
2022-12-20,9507,4,Female,primary,33,2
2022-12-20,9030,1,Male,primary,87,5
2022-12-20,9492,5,Male,primary,94,2
2022-12-20,9147,6,Female,senior_secondary,74,2
2022-12-20,9070,10,Male,secondary,81,2
2022-12-20,9572,2,Female,upper_primary,77,4
2022-12-20,9073,2,Female,secondary,46,4
2022-12-20,9013,9,Female,secondary,71,4
2022-12-20,9474,3,Male,senior_secondary,43,4
2022-12-20,9452,6,Male,upper_primary,70,2
2022-12-20,9493,5,Male,secondary,82,2
2022-12-20,9532,2,Male,upper_primary,54,5
2022-12-20,9018,3,Male,secondary,25,5
2022-12-20,9155,6,Male,senior_secondary,32,5
2022-12-20,9417,4,Female,primary,28,4
2022-12-20,9059,9,Male,upper_primary,65,2
2022-12-20,9310,11,Male,secondary,97,3
2022-12-20,9027,12,Female,primary,25,5
2022-12-20,9036,5,Male,primary,96,3
2022-12-20,9398,11,Male,upper_primary,55,3
2022-12-20,9091,1,Female,senior_secondary,78,4
2022-12-20,9286,7,Female,upper_primary,69,5
2022-12-20,9514,12,Male,secondary,73,4
2022-12-20,9195,8,Female,upper_primary,29,3
2022-12-20,9202,8,Male,upper_primary,25,4
2022-12-20,9266,4,Female,senior_secondary,60,5
2022-12-20,9059,6,Male,secondary,47,5
2022-12-20,9549,10,Male,upper_primary,80,2
2022-12-20,9117,6,Female,upper_primary,22,2
2022-12-20,9563,3,Male,secondary,33,3
2022-12-20,9215,6,Male,upper_primary,27,4
2022-12-20,9345,6,Female,upper_primary,24,5
2022-12-20,9439,10,Male,secondary,24,4
2022-12-20,9396,12,Female,upper_primary,86,4
2022-12-20,9260,2,Male,secondary,26,3
